unixTime,bid,ask,tradeSize
1499594197,244.4392433,244.55,5
1499594198,244.4392433,244.55,5
1499594199,244.4392433,244.55,5
1499594200,244.4392433,244.55,5
1499594201,244.4392433,244.55,5
1499594202,244.4392433,244.55,5
1499594203,244.4392433,244.55,5
1499594204,244.4392433,244.55,5
1499594205,244.4392433,244.55,5
1499594209,244.4392433,244.55,5
1499594210,244.4392433,244.55,5
1499594211,244.4392433,244.55,5
1499594214,244.4392433,244.55,5
1499594215,244.4392433,244.55,5
1499594216,244.4392433,244.55,5
1499594217,244.4392433,244.55,5
1499594218,244.4392433,244.55,5
1499594219,244.4392433,244.55,5
1499594220,244.4392433,244.55,5
1499594221,244.4392433,244.55,5
1499594222,244.4392433,244.55,5
1499594223,244.4392433,244.55,5
1499594224,244.4392433,244.55,5
1499594225,244.4992433,244.55,5
1499594226,244.5073946,244.55,5
1499594227,244.5073946,244.55,5
1499594228,244.5073946,244.55,5
1499594229,244.5073946,244.55,5
1499594230,244.5073946,244.55,5
1499594233,244.5073946,244.55,5
1499594234,244.5,244.55,5
1499594236,244.5,244.55,5
1499594237,244.5,244.56,5
1499594238,244.5,244.56,5
1499594239,244.5,244.56,5
1499594240,244.5,244.56,5
1499594241,244.3566379,244.56,5
1499594242,244.3566379,244.56,5
1499594243,244.3566379,244.56,5
1499594244,244.3566379,244.56,5
1499594245,244.3566379,244.56,5
1499594246,244.55,244.56,5
1499594247,244.55,244.56,5
1499594248,244.55,244.56,5
1499594249,244.55,244.56,5
1499594250,244.55,244.56,5
1499594251,244.55,244.56,5
1499594252,244.55,244.56,5
1499594253,244.55,244.56,5
1499594254,244.55,244.56,5
1499594255,244.55,244.56,5
1499594256,244.55,244.56,5
1499594257,244.55,244.56,5
1499594258,244.55,244.56,5
1499594259,244.55,244.56,5
1499594260,244.55,244.56,5
1499594261,244.55,244.56,5
1499594262,244.55,244.56,5
1499594263,244.55,244.56,5
1499594264,244.55,244.56,5
1499594265,244.55,244.56,5
1499594266,244.55,244.56,5
1499594267,244.55,244.56,5
1499594268,244.55,244.56,5
1499594269,244.55,244.56,5
1499594270,244.55,244.56,5
1499594271,244.55,244.56,5
1499594272,244.55,244.56,5
1499594273,244.55,244.56,5
1499594274,244.55,244.56,5
1499594275,244.55,244.56,5
1499594276,244.55,244.56,5
1499594277,244.55,244.56,5
1499594278,244.55,244.56,5
1499594279,244.55,244.56,5
1499594280,244.55,244.56,5
1499594281,244.55,244.56,5
1499594282,244.55,244.56,5
1499594283,244.55,244.56,5
1499594284,244.55,244.56,5
1499594285,244.55,244.56,5
1499594286,244.55,244.56,5
1499594287,244.55,244.56,5
1499594288,244.55,244.56,5
1499594289,244.55,244.56,5
1499594290,244.55,244.56,5
1499594291,244.55,244.56,5
1499594292,244.55,244.56,5
1499594293,244.55,244.56,5
1499594294,244.55,244.56,5
1499594295,244.55,244.56,5
1499594296,244.55,244.56,5
1499594297,244.55,244.56,5
1499594298,244.55,244.56,5
1499594299,244.55,244.56,5
1499594300,244.55,244.56,5
1499594301,244.55,244.56,5
1499594302,244.55,244.56,5
1499594303,244.55,244.56,5
1499594304,244.55,244.56,5
1499594305,244.55,244.56,5
1499594306,244.55,244.56,5
1499594307,244.55,244.56,5
1499594308,244.55,244.56,5
1499594310,244.55,244.56,5
1499594313,244.55,244.56,5
1499594314,244.55,244.56,5
1499594315,244.55,244.56,5
1499594316,244.55,244.56,5
1499594317,244.55,244.56,5
1499594318,244.55,244.56,5
1499594319,244.55,244.56,5
1499594320,244.55,244.56,5
1499594321,244.55,244.56,5
1499594322,244.55,244.56,5
1499594323,244.55,244.56,5
1499594324,244.55,244.56,5
1499594325,244.55,244.56,5
1499594326,244.55,244.56,5
1499594327,244.55,244.56,5
1499594328,244.55,244.56,5
1499594329,244.55,244.56,5
1499594330,244.55,244.56,5
1499594331,244.55,244.56,5
1499594332,244.55,244.56,5
1499594333,244.55,244.56,5
1499594334,244.55,244.56,5
1499594335,244.55,244.56,5
1499594336,244.55,244.56,5
1499594337,244.55,244.56,5
1499594338,244.55,244.56,5
1499594339,244.55,244.56,5
1499594340,244.55,244.56,5
1499594350,244.55,244.56,5
1499594351,244.55,244.56,5
1499594352,244.55,244.56,5
1499594356,244.55,244.56,5
1499594357,244.55,244.56,5
1499594358,244.55,244.56,5
1499594359,244.55,244.56,5
1499594360,244.55,244.56,5
1499594361,244.55,244.56,5
1499594362,244.55,244.56,5
1499594363,244.55,244.56,5
1499594364,244.55,244.56,5
1499594365,244.55,244.56,5
1499594366,244.55,244.56,5
1499594367,244.55,244.56,5
1499594368,244.55,244.56,5
1499594369,244.55,244.56,5
1499594370,244.55,244.56,5
1499594371,244.55,244.56,5
1499594372,244.55,244.56,5
1499594373,244.55,244.56,5
1499594374,244.55,244.56,5
1499594375,244.55,244.56,5
1499594376,244.55,244.56,5
1499594377,244.55,244.56,5
1499594378,244.55,244.56,5
1499594379,244.55,244.56,5
1499594380,244.55,244.56,5
1499594381,244.55,244.56,5
1499594382,244.55,244.56,5
1499594383,244.55,244.56,5
1499594384,244.55,244.56,5
1499594385,244.55,244.56,5
1499594386,244.55,244.56,5
1499594387,244.55,244.56,5
1499594388,244.55,244.56,5
1499594389,244.55,244.56,5
1499594390,244.55,244.56,5
1499594391,244.55,244.56,5
1499594392,244.55,244.56,5
1499594393,244.55,244.56,5
1499594394,244.55,244.56,5
1499594395,244.55,244.56,5
1499594396,244.55,244.56,5
1499594397,244.55,244.56,5
1499594398,244.55,244.56,5
1499594399,244.55,244.56,5
1499594400,244.55,244.56,5
1499594402,244.55,244.56,5
1499594403,244.55,244.56,5
1499594404,244.55,244.56,5
1499594405,244.55,244.56,5
1499594406,244.55,244.56,5
1499594407,244.55,244.56,5
1499594408,244.55,244.56,5
1499594409,244.55,244.56,5
1499594410,244.55,244.56,5
1499594411,244.55,244.56,5
1499594412,244.55,244.56,5
1499594413,244.55,244.56,5
1499594415,244.55,244.56,5
1499594416,244.55,244.56,5
1499594417,244.55,244.56,5
1499594418,244.55,244.56,5
1499594419,244.55,244.56,5
1499594420,244.55,244.56,5
1499594421,244.55,244.56,5
1499594424,244.55,244.56,5
1499594425,244.55,244.56,5
1499594426,244.55,244.56,5
1499594427,244.55,244.56,5
1499594428,244.55,244.56,5
1499594429,244.55,244.56,5
1499594430,244.55,244.56,5
1499594431,244.55,244.56,5
1499594432,244.55,244.56,5
1499594433,244.55,244.56,5
1499594434,244.55,244.56,5
1499594435,244.55,244.56,5
1499594436,244.55,244.56,5
1499594437,244.55,244.56,5
1499594438,244.55,244.56,5
1499594439,244.55,244.56,5
1499594440,244.55,244.56,5
1499594441,244.55,244.56,5
1499594442,244.55,244.56,5
1499594443,244.55,244.56,5
1499594444,244.55,244.56,5
1499594445,244.55,244.56,5
1499594446,244.55,244.56,5
1499594447,244.55,244.56,5
1499594448,244.3918487,244.56,5
1499594449,244.3918487,244.56,5
1499594450,244.3918487,244.56,5
1499594451,244.3918487,244.56,5
1499594452,244.3918487,244.56,5
1499594453,244.3918487,244.56,5
1499594454,244.41,244.55,5
1499594455,244.4266379,244.54,5
1499594456,244.4266379,244.54,5
1499594457,244.4266379,244.54,5
1499594458,244.51,244.54,5
1499594459,244.51,244.54,5
1499594460,244.51,244.53,5
1499594461,244.51,244.53,5
1499594462,244.51,244.52,5
1499594463,244.51,244.52,5
1499594464,244.51,244.53,5
1499594465,244.51,244.53,5
1499594466,244.51,244.52,5
1499594467,244.51,244.52,5
1499594468,244.51,244.55,5
1499594469,244.51,244.54,5
1499594470,244.51,244.53,5
1499594471,244.51,244.53,5
1499594472,244.51,244.55,5
1499594474,244.51,244.53,5
1499594476,244.51,244.52,5
1499594477,244.51,244.52,5
1499594478,244.51,244.52,5
1499594479,244.51,244.52,5
1499594480,244.51,244.52,5
1499594481,244.51,244.53,5
1499594482,244.51,244.52,5
1499594483,244.51,244.52,5
1499594484,244.51,244.52,5
1499594485,244.51,244.54,5
1499594486,244.51,244.53,5
1499594487,244.51,244.52,5
1499594488,244.51,244.52,5
1499594489,244.4836973,244.55,5
1499594490,244.51,244.55,5
1499594491,244.51,244.54,5
1499594492,244.51,244.54,5
1499594493,244.51,244.52,5
1499594494,244.51,244.52,5
1499594495,244.51,244.54,5
1499594496,244.51,244.53,5
1499594497,244.51,244.52,5
1499594499,244.51,244.52,5
1499594501,244.51,244.52,5
1499594502,244.4673946,244.52,5
1499594503,244.4673946,244.52,5
1499594504,244.4266379,244.52,5
1499594505,244.3273946,244.52,5
1499594506,244.37,244.52,5
1499594507,244.37,244.51,5
1499594508,244.3736973,244.5,5
1499594509,244.4,244.5,5
1499594510,244.4,244.49,5
1499594511,244.4,244.49,5
1499594512,244.4,244.47,5
1499594514,244.4,244.44,5
1499594515,244.4,244.44,5
1499594516,244.4,244.42,5
1499594517,244.4,244.42,5
1499594519,244.4,244.42,5
1499594520,244.39,244.53,5
1499594521,244.4110919,244.52,5
1499594522,244.47,244.53,5
1499594523,244.47,244.53,5
1499594524,244.47,244.53,5
1499594525,244.47,244.53,5
1499594526,244.47,244.53,5
1499594527,244.47,244.53,5
1499594528,244.47,244.53,5
1499594529,244.47,244.53,5
1499594530,244.47,244.52,5
1499594531,244.47,244.5,5
1499594532,244.47,244.5,5
1499594533,244.47,244.51,5
1499594534,244.47,244.5,5
1499594535,244.47,244.49,5
1499594536,244.47,244.48,5
1499594537,244.47,244.48,5
1499594538,244.47,244.48,5
1499594539,244.43,244.5576,5
1499594540,244.5,244.5576,5
1499594541,244.5,244.5484,5
1499594542,244.5,244.5484,5
1499594543,244.5,244.5484,5
1499594545,244.5,244.5484,5
1499594546,244.5,244.5484,5
1499594547,244.5,244.5392,5
1499594548,244.5,244.5392,5
1499594549,244.5,244.5392,5
1499594550,244.5,244.5392,5
1499594552,244.5,244.5392,5
1499594553,244.5,244.5392,5
1499594554,244.5,244.5392,5
1499594555,244.5,244.52,5
1499594556,244.5,244.52,5
1499594557,244.5,244.52,5
1499594558,244.5,244.52,5
1499594559,244.5,244.52,5
1499594560,244.5,244.52,5
1499594561,244.5,244.52,5
1499594562,244.45,244.52,5
1499594563,244.3218487,244.52,5
1499594564,244.3218487,244.52,5
1499594565,244.3218487,244.52,5
1499594566,244.3218487,244.52,5
1499594567,244.3218487,244.52,5
1499594568,244.3510919,244.52,5
1499594569,244.3510919,244.52,5
1499594570,244.3510919,244.52,5
1499594571,244.4247892,244.52,5
1499594572,244.5,244.52,5
1499594573,244.5,244.52,5
1499594574,244.5,244.52,5
1499594575,244.5,244.5484,5
1499594576,244.5,244.5484,5
1499594577,244.5,244.5484,5
1499594578,244.5,244.5484,5
1499594579,244.5,244.5484,5
1499594580,244.5,244.5484,5
1499594581,244.5,244.5484,5
1499594582,244.5,244.5484,5
1499594583,244.5,244.5484,5
1499594584,244.5,244.5484,5
1499594585,244.5,244.5484,5
1499594586,244.5,244.5484,5
1499594588,244.5,244.5484,5
1499594589,244.5,244.5484,5
1499594590,244.5,244.5484,5
1499594591,244.5,244.5484,5
1499594592,244.5,244.5484,5
1499594593,244.5,244.5484,5
1499594594,244.5,244.5484,5
1499594595,244.5,244.5484,5
1499594596,244.5,244.5484,5
1499594597,244.5,244.5484,5
1499594598,244.5,244.5484,5
1499594599,244.5,244.5484,5
1499594600,244.5,244.5484,5
1499594601,244.5,244.5484,5
1499594602,244.53,244.55,5
1499594603,244.53,244.55,5
1499594604,244.54,244.55,5
1499594605,244.54,244.55,5
1499594606,244.54,244.55,5
1499594607,244.54,244.55,5
1499594608,244.54,244.55,5
1499594612,244.54,244.55,5
1499594613,244.54,244.55,5
1499594615,244.54,244.55,5
1499594616,244.54,244.56,5
1499594618,244.5,244.56,5
1499594619,244.4492433,244.56,5
1499594620,244.4492433,244.56,5
1499594621,244.4492433,244.56,5
1499594622,244.4492433,244.56,5
1499594623,244.4492433,244.56,5
1499594624,244.4492433,244.56,5
1499594625,244.4492433,244.56,5
1499594626,244.4492433,244.56,5
1499594628,244.5,244.56,5
1499594629,244.5,244.55,5
1499594630,244.5,244.55,5
1499594631,244.5,244.55,5
1499594632,244.5,244.55,5
1499594633,244.5,244.55,5
1499594634,244.5,244.55,5
1499594635,244.5073946,244.55,5
1499594657,244.515546,244.55,5
1499594658,244.515546,244.56,5
1499594659,244.515546,244.56,5
1499594660,244.515546,244.56,5
1499594661,244.515546,244.56,5
1499594662,244.515546,244.56,5
1499594663,244.51,244.56,5
1499594664,244.51,244.56,5
1499594665,244.51,244.55,5
1499594666,244.51,244.55,5
1499594667,244.51,244.55,5
1499594668,244.51,244.55,5
1499594669,244.51,244.55,5
1499594670,244.266,244.55,5
1499594671,244.3,244.55,5
1499594672,244.4112108,244.55,5
1499594673,244.4264865,244.55,5
1499594676,244.4264865,244.55,5
1499594677,244.51,244.56,5
1499594678,244.51,244.56,5
1499594679,244.51,244.56,5
1499594680,244.51,244.56,5
1499594681,244.51,244.56,5
1499594682,244.51,244.56,5
1499594683,244.51,244.56,5
1499594684,244.51,244.56,5
1499594685,244.51,244.56,5
1499594687,244.51,244.56,5
1499594688,244.51,244.56,5
1499594689,244.51,244.56,5
1499594690,244.51,244.56,5
1499594691,244.51,244.56,5
1499594692,244.51,244.56,5
1499594693,244.51,244.56,5
1499594694,244.51,244.55,5
1499594695,244.51,244.55,5
1499594696,244.4509406,244.55,5
1499594697,244.4509406,244.55,5
1499594698,244.4509406,244.55,5
1499594699,244.4509406,244.55,5
1499594700,244.4509406,244.55,5
1499594701,244.4509406,244.55,5
1499594702,244.4509406,244.55,5
1499594703,244.51,244.55,5
1499594704,244.51,244.55,5
1499594705,244.51,244.55,5
1499594706,244.51,244.55,5
1499594707,244.51,244.55,5
1499594708,244.51,244.55,5
1499594709,244.51,244.55,5
1499594710,244.51,244.56,5
1499594711,244.51,244.55,5
1499594712,244.51,244.55,5
1499594713,244.51,244.55,5
1499594714,244.51,244.55,5
1499594715,244.51,244.55,5
1499594716,244.4672433,244.55,5
1499594717,244.4672433,244.55,5
1499594718,244.46,244.55,5
1499594719,244.46,244.55,5
1499594720,244.46,244.55,5
1499594721,244.46,244.55,5
1499594722,244.46,244.55,5
1499594723,244.46,244.55,5
1499594724,244.46,244.55,5
1499594725,244.2866379,244.56,5
1499594726,244.37,244.56,5
1499594727,244.37,244.55,5
1499594728,244.3829406,244.55,5
1499594729,244.45,244.55,5
1499594730,244.45,244.55,5
1499594731,244.4573946,244.55,5
1499594732,244.5,244.56,5
1499594733,244.5,244.56,5
1499594734,244.5,244.55,5
1499594735,244.5,244.55,5
1499594736,244.5,244.55,5
1499594737,244.5,244.55,5
1499594738,244.5,244.56,5
1499594739,244.5,244.56,5
1499594740,244.5,244.56,5
1499594741,244.5,244.56,5
1499594742,244.5,244.56,5
1499594743,244.5,244.56,5
1499594744,244.5,244.55,5
1499594745,244.5,244.55,5
1499594746,244.5,244.55,5
1499594747,244.5092433,244.56,5
1499594748,244.5173946,244.56,5
1499594750,244.51,244.56,5
1499594751,244.51,244.55,5
1499594752,244.48,244.55,5
1499594753,244.48,244.55,5
1499594754,244.335546,244.55,5
1499594755,244.335546,244.55,5
1499594756,244.335546,244.55,5
1499594757,244.335546,244.55,5
1499594758,244.335546,244.55,5
1499594759,244.335546,244.55,5
1499594760,244.335546,244.55,5
1499594762,244.335546,244.55,5
1499594763,244.335546,244.55,5
1499594764,244.335546,244.55,5
1499594765,244.335546,244.55,5
1499594766,244.335546,244.55,5
1499594767,244.335546,244.55,5
1499594768,244.335546,244.55,5
1499594769,244.335546,244.55,5
1499594770,244.37,244.55,5
1499594772,244.37,244.55,5
1499594773,244.37,244.55,5
1499594774,244.37,244.55,5
1499594775,244.37,244.55,5
1499594776,244.37,244.55,5
1499594777,244.37,244.55,5
1499594778,244.37,244.56,5
1499594779,244.37,244.56,5
1499594780,244.34,244.56,5
1499594781,244.31,244.56,5
1499594782,244.31,244.56,5
1499594783,244.31,244.56,5
1499594785,244.31,244.56,5
1499594786,244.31,244.56,5
1499594787,244.31,244.56,5
1499594788,244.31,244.56,5
1499594789,244.31,244.56,5
1499594790,244.31,244.56,5
1499594791,244.31,244.56,5
1499594793,244.31,244.56,5
1499594794,244.31,244.56,5
1499594795,244.31,244.56,5
1499594796,244.31,244.56,5
1499594797,244.31,244.56,5
1499594798,244.31,244.56,5
1499594799,244.32,244.56,5
1499594800,244.32,244.56,5
1499594801,244.32,244.56,5
1499594802,244.32,244.55,5
1499594803,244.32,244.55,5
1499594804,244.32,244.55,5
1499594805,244.32,244.55,5
1499594806,244.32,244.55,5
1499594807,244.32,244.56,5
1499594808,244.32,244.56,5
1499594809,244.32,244.55,5
1499594810,244.32,244.55,5
1499594811,244.32,244.55,5
1499594812,244.32,244.55,5
1499594813,244.3082758,244.55,5
1499594814,244.3082758,244.55,5
1499594815,244.3082758,244.55,5
1499594816,244.3082758,244.55,5
1499594817,244.3082758,244.55,5
1499594818,244.3082758,244.55,5
1499594819,244.3082758,244.55,5
1499594820,244.3082758,244.55,5
1499594821,244.3082758,244.55,5
1499594822,244.29,244.55,5
1499594823,244.29,244.55,5
1499594824,244.29,244.55,5
1499594825,244.29,244.55,5
1499594826,244.29,244.55,5
1499594827,244.29,244.55,5
1499594828,244.29,244.56,5
1499594829,244.292,244.56,5
1499594830,244.31,244.55,5
1499594831,244.31,244.55,5
1499594832,244.31,244.55,5
1499594833,244.31,244.55,5
1499594834,244.31,244.55,5
1499594835,244.31,244.55,5
1499594836,244.31,244.55,5
1499594846,244.31,244.55,5
1499594847,244.31,244.55,5
1499594848,244.31,244.55,5
1499594849,244.31,244.55,5
1499594850,244.31,244.55,5
1499594851,244.31,244.55,5
1499594852,244.31,244.55,5
1499594853,244.29,244.56,5
1499594854,244.26,244.56,5
1499594855,244.26,244.56,5
1499594856,244.26,244.5500003,5
1499594857,244.4,244.56,5
1499594858,244.41,244.55,5
1499594859,244.41,244.55,5
1499594860,244.41,244.55,5
1499594861,244.41,244.55,5
1499594862,244.41,244.55,5
1499594863,244.41,244.55,5
1499594864,244.41,244.55,5
1499594865,244.41,244.55,5
1499594866,244.41,244.55,5
1499594867,244.41,244.55,5
1499594868,244.41,244.55,5
1499594869,244.41,244.55,5
1499594870,244.41,244.55,5
1499594871,244.41,244.55,5
1499594872,244.41,244.55,5
1499594873,244.41,244.55,5
1499594874,244.41,244.55,5
1499594875,244.41,244.55,5
1499594876,244.41,244.55,5
1499594877,244.41,244.55,5
1499594878,244.46,244.55,5
1499594879,244.47,244.55,5
1499594880,244.47,244.55,5
1499594881,244.47,244.55,5
1499594882,244.47,244.56,5
1499594883,244.47,244.56,5
1499594884,244.47,244.56,5
1499594885,244.47,244.56,5
1499594886,244.47,244.56,5
1499594887,244.47,244.56,5
1499594888,244.47,244.56,5
1499594889,244.47,244.55,5
1499594890,244.47,244.55,5
1499594891,244.47,244.55,5
1499594892,244.47,244.55,5
1499594893,244.47,244.55,5
1499594894,244.47,244.55,5
1499594895,244.47,244.55,5
1499594897,244.47,244.55,5
1499594898,244.27,244.55,5
1499594899,244.49,244.55,5
1499594900,244.49,244.55,5
1499594901,244.49,244.55,5
1499594907,244.49,244.55,5
1499594908,244.49,244.55,5
1499594909,244.49,244.55,5
1499594910,244.49,244.55,5
1499594911,244.49,244.55,5
1499594912,244.49,244.56,5
1499594913,244.49,244.56,5
1499594914,244.49,244.56,5
1499594915,244.49,244.55,5
1499594916,244.49,244.55,5
1499594917,244.49,244.55,5
1499594918,244.49,244.55,5
1499594919,244.49,244.55,5
1499594920,244.49,244.55,5
1499594921,244.49,244.55,5
1499594922,244.52,244.55,5
1499594923,244.53,244.55,5
1499594924,244.53,244.55,5
1499594925,244.53,244.55,5
1499594926,244.53,244.55,5
1499594927,244.53,244.55,5
1499594928,244.53,244.55,5
1499594929,244.53,244.55,5
1499594930,244.53,244.56,5
1499594931,244.53,244.56,5
1499594932,244.52,244.56,5
1499594933,244.52,244.56,5
1499594934,244.52,244.56,5
1499594935,244.52,244.56,5
1499594936,244.52,244.56,5
1499594937,244.52,244.56,5
1499594938,244.53,244.56,5
1499594939,244.53,244.55,5
1499594940,244.53,244.55,5
1499594941,244.53,244.55,5
1499594942,244.53,244.55,5
1499594943,244.53,244.55,5
1499594944,244.54,244.55,5
1499594945,244.54,244.55,5
1499594946,244.54,244.55,5
1499594947,244.54,244.55,5
1499594948,244.54,244.55,5
1499594949,244.54,244.55,5
1499594950,244.54,244.55,5
1499594951,244.54,244.55,5
1499594952,244.54,244.56,5
1499594953,244.54,244.56,5
1499594954,244.54,244.56,5
1499594955,244.54,244.56,5
1499594956,244.54,244.55,5
1499594957,244.54,244.55,5
1499594958,244.54,244.55,5
1499594960,244.54,244.55,5
1499594961,244.54,244.55,5
1499594962,244.54,244.55,5
1499594963,244.54,244.55,5
1499594964,244.54,244.55,5
1499594965,244.54,244.55,5
1499594966,244.54,244.55,5
1499594967,244.54,244.55,5
1499594968,244.54,244.55,5
1499594969,244.54,244.55,5
1499594970,244.54,244.55,5
1499594971,244.54,244.55,5
1499594972,244.54,244.55,5
1499594977,244.54,244.56,5
1499594978,244.54,244.56,5
1499594979,244.54,244.56,5
1499594980,244.54,244.56,5
1499594981,244.54,244.56,5
1499594982,244.54,244.56,5
1499594987,244.54,244.56,5
1499594989,244.54,244.56,5
1499594990,244.54,244.56,5
1499594991,244.54,244.56,5
1499594992,244.54,244.56,5
1499594993,244.54,244.56,5
1499594994,244.54,244.56,5
1499594995,244.54,244.56,5
1499594997,244.54,244.56,5
1499594998,244.54,244.56,5
1499594999,244.54,244.56,5
1499595000,244.54,244.56,5
1499595002,244.4753024,244.55,5
1499595003,244.4582612,244.55,5
1499595004,244.4582612,244.55,5
1499595005,244.4582612,244.55,5
1499595006,244.4582612,244.55,5
1499595007,244.4582612,244.55,5
1499595008,244.4582612,244.55,5
1499595009,244.4582612,244.55,5
1499595010,244.4582612,244.55,5
1499595012,244.4582612,244.56,5
1499595013,244.4582612,244.56,5
1499595014,244.4582612,244.56,5
1499595015,244.4433996,244.56,5
1499595016,244.4433996,244.55,5
1499595017,244.4433996,244.55,5
1499595018,244.4433996,244.55,5
1499595019,244.4433996,244.55,5
1499595020,244.4433996,244.55,5
1499595021,244.4433996,244.55,5
1499595022,244.4433996,244.55,5
1499595023,244.4433996,244.55,5
1499595024,244.4433996,244.55,5
1499595025,244.4433996,244.55,5
1499595026,244.4433996,244.55,5
1499595027,244.4433996,244.55,5
1499595028,244.4433996,244.55,5
1499595029,244.4433996,244.55,5
1499595030,244.4433996,244.55,5
1499595031,244.4433996,244.55,5
1499595032,244.4291072,244.55,5
1499595033,244.4291072,244.55,5
1499595034,244.4291072,244.55,5
1499595035,244.4291072,244.55,5
1499595036,244.4308226,244.55,5
1499595037,244.4308226,244.55,5
1499595038,244.4308226,244.55,5
1499595039,244.4308226,244.55,5
1499595040,244.4308226,244.55,5
1499595041,244.4308226,244.55,5
1499595042,244.4308226,244.5572001,5
1499595043,244.4308226,244.5572001,5
1499595044,244.4308226,244.5572001,5
1499595045,244.4308226,244.5572001,5
1499595046,244.4308226,244.5572001,5
1499595047,244.4308226,244.5572001,5
1499595048,244.4308226,244.5572001,5
1499595049,244.4308226,244.5572001,5
1499595050,244.4308226,244.5572001,5
1499595051,244.4308226,244.5572001,5
1499595052,244.4308226,244.5572001,5
1499595053,244.4308226,244.5572001,5
1499595054,244.4308226,244.5572001,5
1499595055,244.4308226,244.5572001,5
1499595056,244.4308226,244.5572001,5
1499595057,244.4308226,244.5572001,5
1499595058,244.4308226,244.5572001,5
1499595059,244.4308226,244.5572001,5
1499595060,244.4308226,244.5572001,5
1499595061,244.4308226,244.5572001,5
1499595062,244.4308226,244.5572001,5
1499595063,244.4308226,244.5572001,5
1499595064,244.4308226,244.5572001,5
1499595065,244.4308226,244.5572001,5
1499595067,244.4308226,244.5572001,5
1499595068,244.4308226,244.5572001,5
1499595069,244.4308226,244.5572001,5
1499595070,244.4308226,244.5572001,5
1499595071,244.4308226,244.5572001,5
1499595072,244.4308226,244.5572001,5
1499595073,244.4308226,244.5572001,5
1499595074,244.4308226,244.5572001,5
1499595075,244.4308226,244.5572001,5
1499595076,244.432538,244.55,5
1499595077,244.432538,244.55,5
1499595078,244.432538,244.55,5
1499595079,244.432538,244.55,5
1499595080,244.432538,244.55,5
1499595081,244.432538,244.55,5
1499595082,244.432538,244.55,5
1499595083,244.432538,244.55,5
1499595084,244.432538,244.55,5
1499595085,244.432538,244.55,5
1499595086,244.432538,244.55,5
1499595087,244.432538,244.55,5
1499595088,244.244,244.55,5
1499595089,244.244,244.55,5
1499595092,244.244,244.55,5
1499595093,244.244,244.55,5
1499595094,244.39,244.54,5
1499595095,244.39,244.53,5
1499595096,244.39,244.53,5
1499595097,244.39,244.52,5
1499595098,244.39,244.52,5
1499595099,244.39,244.5,5
1499595100,244.39,244.49,5
1499595101,244.39,244.48,5
1499595102,244.39,244.48,5
1499595104,244.39,244.47,5
1499595105,244.39,244.46,5
1499595106,244.39,244.45,5
1499595107,244.39,244.44,5
1499595108,244.39,244.44,5
1499595109,244.39,244.42,5
1499595110,244.39,244.41,5
1499595111,244.39,244.4,5
1499595112,244.24,244.39,5
1499595114,244.24,244.37,5
1499595116,244.24,244.37,5
1499595117,244.22,244.37,5
1499595118,244.21,244.44,5
1499595119,244.2,244.31,5
1499595120,244.2,244.3,5
1499595127,244.19,244.3,5
1499595128,244.09,244.27,5
1499595129,244.08,244.26,5
1499595130,244.08,244.24,5
1499595131,244.08,244.23,5
1499595132,244.08,244.22,5
1499595133,244.07,244.22,5
1499595134,244.07,244.21,5
1499595135,244.07,244.2,5
1499595136,244.07,244.2,5
1499595137,244.07,244.18,5
1499595138,244.07,244.17,5
1499595139,244.07,244.16,5
1499595140,244.05,244.15,5
1499595141,244.06,244.13,5
1499595142,244.06,244.13,5
1499595143,244.06,244.12,5
1499595144,244.06,244.11,5
1499595145,244.06,244.1,5
1499595146,244.06,244.09,5
1499595147,244.06,244.08,5
1499595148,244.06,244.07,5
1499595149,244.05,244.07,5
1499595150,244.05,244.07,5
1499595151,244.05,244.07,5
1499595152,244.05,244.07,5
1499595153,244.0181992,244.07,5
1499595154,244.0181992,244.07,5
1499595156,244.0063984,244.07,5
1499595157,243.9985976,244.07,5
1499595158,243.9985976,244.07,5
1499595159,243.9985976,244.07,5
1499595160,243.9985976,244.07,5
1499595161,243.9985976,244.07,5
1499595162,243.9985976,244.07,5
1499595163,243.9985976,244.07,5
1499595164,243.9985976,244.07,5
1499595165,243.9985976,244.07,5
1499595166,243.9907968,244.07,5
1499595167,243.992747,244.07,5
1499595168,244.02,244.07,5
1499595169,244.02,244.07,5
1499595172,244.02,244.07,5
1499595173,244.02,244.07,5
1499595175,244.02,244.07,5
1499595176,244.02,244.07,5
1499595177,244.02,244.07,5
1499595178,244.01,244.06,5
1499595179,244.01,244.05,5
1499595180,244.02,244.05,5
1499595181,244.02,244.23,5
1499595182,244.02,244.22,5
1499595183,244.02,244.21,5
1499595184,244.02,244.21,5
1499595185,244.02,244.19,5
1499595186,244.02,244.18,5
1499595187,244.02,244.17,5
1499595188,244.02,244.16,5
1499595189,244.02,244.15,5
1499595192,244.02,244.14,5
1499595193,244.02,244.13,5
1499595194,244.03024,244.13,5
1499595196,244.08,244.12,5
1499595198,244.08,244.11,5
1499595200,244.046144,244.1,5
1499595202,244.054096,244.09,5
1499595204,244.08,244.23,5
1499595206,244.03024,244.23,5
1499595210,244.038192,244.22,5
1499595212,244.038192,244.21,5
1499595218,244.08,244.2,5
1499595219,244.08,244.19,5
1499595221,244.08,244.18,5
1499595222,244.08,244.18,5
1499595223,244.08,244.09,5
1499595225,244.08,244.09,5
1499595226,244.08,244.09,5
1499595227,244.08,244.09,5
1499595228,244.07,244.09,5
